provider_ruc,provider_name,provider_lat,provider_lng,provider_heading,sum_coactive_debt
20605076832,REVCON E.I.R.L.,-17.9973888,-70.2374888,OTROS SERVICIOS,39.0
20503100356,CONSTRUCTORA TINCO CONTRATISTAS GENERALES S.R.L.,-11.838167,-77.167473,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20568747471,GRIFO AYACCOCHA E.I.R.L.,-13.1625702,-74.2371041,OTROS BIENES,0.0
20535798509,HOSPIMEDICA INTERNATIONAL S.A.C.,-13.5318539,-73.2886928,MATERIAL Y EQUIPO MEDICO,180.0
20532900787,SERVICIOS TURISTICOS SIGLO 21 EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-7.1502123,-78.5165535,ALOJAMIENTO TEMPORAL Y ALIMENTACIÓN,0.0
20393719444,G.N.G. COURIER  E.I.R.L.,-12.043623259183674,-77.03578848571429,OTROS SERVICIOS,0.0
20122143750,PENTA GAS SOCIEDAD ANONIMA CERRADA,-11.9910191,-77.0193082,MATERIAL Y EQUIPO MEDICO,0.0
20532814511,G & T ELECTRIC CONTRATISTAS SOCIEDAD ANONIMA CERRADA,-11.8397623,-77.1284556,OTROS BIENES,0.0
20565667247,UNIFORMES Y MODA MIRATCHI E.I.R.L.,-15.4795672,-70.1547114,MATERIAL Y EQUIPO MEDICO,317.0
20519753830,CENTRO ELECTRICO ROJESAN S.A.C. - ROJESAN S.A.C.,-6.7731506,-79.8320551,OTROS BIENES,0.0
20566394201,INVERSIONES PALOMINO A & M E.I.R.L.,-15.4795672,-70.1547114,OTROS SERVICIOS,0.0
20100047056,TOPY TOP S A,-12.019467,-76.9942615,OTROS BIENES,0.0
20604927774,DISTRIBUIDORA DROGUERIA PHARMASUR SOCIEDAD ANONIMA CERRADA-DISTRIBUIDORA DROGUERIA PHARMASUR S.A.C,-18.0086336,-70.2425584,MATERIAL Y EQUIPO MEDICO,0.0
20548834121,SERVISALUD PERU E.I.R.L.,-12.0218659,-77.0795129,PROD. ASEO Y LIMPIEZA,0.0
20121978025,EMPRESA DE TRANSPORTES NACIONALES HUMBOLT S.A.,-12.0574646,-77.0110379,OTROS SERVICIOS,0.0
20605739319,CONSTRUCTORA Y CONSULTORIA Y & H S.A.C.,-11.9773713,-77.10882905009427,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20542804913,CORPORACION SUREÑA DE LA SELVA AMAZONICA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-CORSURSA E.I,-12.0918115,-77.0422132,MATERIAL Y EQUIPO MEDICO,0.0
20392996401,CORPORACION INSUMEDIC S.A.C.,-12.0607556,-77.1479044,MATERIAL Y EQUIPO MEDICO,3619.0
20512932151,SPARTAN CHEMICAL PERU S.A.C.,-12.0011877,-77.1177597,PROD. ASEO Y LIMPIEZA,0.0
20537260387,SERVICIOS GRAFICOS TEXTILES SOCIEDAD  ANONIMA CERRADA,-15.4795672,-70.1547114,MATERIAL Y EQUIPO MEDICO,0.0
20542365227,S&R PERU BUSINESS SOCIEDAD ANONIMA CERRADA,-6.7449577,-79.868795,ALIMENTOS,7167.0
20517745589,ECHOPHARMA SOCIEDAD ANONIMA CERRADA - ECHOPHARMA SAC,-12.0971257,-76.9698781,MATERIAL Y EQUIPO MEDICO,0.0
20529467606,CORPORACION VILLANUEVA CABALLERO S.A.,-6.7761029,-79.8666767,OTROS SERVICIOS,0.0
20481595917,CREMATORIO Y VELATORIO LA GLORIA SAC,-8.101973,-79.0417186,OTROS SERVICIOS,0.0
20396900719,INMOBILIARIA MARIA ISABEL S.A.C.,-8.0983201,-79.0153502,OTROS SERVICIOS,0.0
20415955821,VISCANDINA S.A.C.,-12.12549135,-77.0251881379618,MATERIAL Y EQUIPO MEDICO,0.0
20526223102,"INNOVA SALUD, SEGURIDAD Y MEDIO AMBIENTE S.A.C.",-11.8397623,-77.1284556,OTROS SERVICIOS,0.0
20554712828,ABMAGRE PROVEEDORES INTEGRALES S.A.C.,-14.8382034,-75.0054094,MATERIAL Y EQUIPO MEDICO,0.0
20537127547,SEBAL FARMA DISTRIBUCIONES S.A.C.,-12.0799358,-77.0877108,MATERIAL Y EQUIPO MEDICO,0.0
20537321190,DIMERC PERU S.A.C.,-11.9288601,-77.0393274,PROD. ASEO Y LIMPIEZA,0.0
20522333051,PHARMACEUTICAL DISTOLOZA S.A.,-8.3445233,-74.599585,MEDICAMENTOS,0.0
20551159583,CORPORACION TRANSAMERICA S.A.C.,-12.0509383,-77.032958,MATERIAL Y EQUIPO MEDICO,0.0
20126806435,CREACIONES CACTUS SRLTDA,-11.9348999,-77.0438136,MATERIAL Y EQUIPO MEDICO,0.0
20529376805,CONSTRUCTOR ARTÍCULOS FERRETEROS E.I.R.L,-18.0326064,-70.2446022,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20600909160,EPO GASES INDUSTRIALES S.R.L.,-12.041908,-77.0692258,MATERIAL Y EQUIPO MEDICO,0.0
20529389451,BARSA CONSTRUCTORES & SERVICIOS MULTIPLES S.R.L,-8.134874100000001,-79.05209009854508,OTROS SERVICIOS,0.0
20486580594,INVERSIONES VALEN'Z SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,-12.0465099360766,-77.01621640442808,MATERIAL Y EQUIPO MEDICO,614.0
20406473091,CASONA PLAZA HOTEL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-16.23386645,-68.98023049155165,ALOJAMIENTO TEMPORAL Y ALIMENTACIÓN,0.0
20135604551,SOCIEDAD DE BENEFICENCIA DE LIMA METROPOLITANA,-12.0502332,-77.0326749,PROD. ASEO Y LIMPIEZA,0.0
20544677374,CRIS MEDIC E.I.R.L.,-11.9938241,-77.0796411,MATERIAL Y EQUIPO MEDICO,0.0
20601500974,SERVICIOS GENERALES ARAMON E.I.R.L.,-13.6315582,-73.2629373,PROD. ASEO Y LIMPIEZA,0.0
20455313687,M PHARMA S.A.C.,-11.8390624,-77.1275478,MATERIAL Y EQUIPO MEDICO,0.0
20600403355,EPROPEL SELVA S.A.C.,-12.037418,-77.0702759,MATERIAL Y EQUIPO MEDICO,0.0
20397923381,PROD.Y SERV.DE MANTEN. Y SEG.IND.S.R.L.,-17.9954505,-70.2580106,LIMPIEZA Y FUMIGACIÓN,0.0
20513141824,KANQA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-11.9762754,-77.069297,PROD. ASEO Y LIMPIEZA,0.0
20600675487,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y FORESTALES NUEVA URBANIZACION DE HUALLATA,-15.478390050000002,-70.160260235153,ALIMENTOS,0.0
20601490324,ACGFARMA E.I.R.L.,-16.414574031571675,-71.54726203098289,MATERIAL Y EQUIPO MEDICO,0.0
20600170458,CORVAL PHARMACEUTICAL S.A.C.,-12.052103196969696,-77.01967433636364,MEDICAMENTOS,0.0
20603591021,MECAL PROYECTOS S.A.C.,-16.397266,-71.5684886,OTROS SERVICIOS,0.0
20604775397,BIOMED J PHARMA S.A.C,-12.1944982,-77.0283036,MATERIAL Y EQUIPO MEDICO,832.0
20551260381,GRUPO CARDENAS CORPORATION EIRL,-12.0852299,-76.8832732,OTROS BIENES,0.0
20563794101,ENDOMED TECNOLOGHIES S.A.C.,-18.0231777,-70.2420893,MATERIAL Y EQUIPO MEDICO,0.0
20604832935,SERVICIOS GENERALES DIAFADIE E.I.R.L.,-7.17057685,-76.72637424883337,MATERIAL Y EQUIPO MEDICO,0.0
20450252418,GARCAM EIRL,-6.0348942,-76.9766447,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20600045475,CONSTRUCTORA BRANDON E.I.R.L,-15.8388187,-72.6534067,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",1257.0
20600250141,CMTS CONTRATISTAS GENERALES S.A.C.,-12.041084518367347,-77.09628082244899,OTROS SERVICIOS,0.0
20341590923,EXPORT IMPORT ORBE INTERNATIONAL SA,-11.9420359,-77.0515851,ALIMENTOS,0.0
20562878689,JRM MEDICAL S.A.C.,-11.826745,-77.1607146,MATERIAL Y EQUIPO MEDICO,0.0
20528168826,INVERSIONES Y SERVICIOS M&L E.I.R.L.,-8.3762532,-74.5356802,OTROS BIENES,0.0
20605461183,IMPORTER EVOLUTION -  SALUD S.A.C.,-6.7790405,-79.8404628,MATERIAL Y EQUIPO MEDICO,0.0
20565652134,BIOMEDICA EQUIPAMIENTOS E.I.R.L.,-16.3874996,-71.5739003,MATERIAL Y EQUIPO MEDICO,307.0
20533630325,KENEDYN IMPORT E.I.R.L.,-18.0343012,-70.2739264,OTROS BIENES,206.0
20551282865,C & M TECHNOLOGY S.A.C.,-18.0037717,-70.2501789,MATERIAL Y EQUIPO MEDICO,0.0
20600664906,A & F COMMERCE S.A.C.,-12.0001614,-76.9957065,MATERIAL Y EQUIPO MEDICO,0.0
20601901065,CIAMEDICAL PERU S.A.C.,-13.5314667,-71.9364554,MATERIAL Y EQUIPO MEDICO,1050.0
20544345967,JS PERU AGENCIA DE ADUANA S.A.C.,-12.075123,-77.0538083,OTROS SERVICIOS,0.0
20309676158,EMPRESA RADIO DIFUSORA DEL PROGRESO EIRL,-12.0372529,-77.0630955,OTROS SERVICIOS,288.0
20478224169,PHARMAGEN S.A.C.,-14.0446578,-75.7434657,MEDICAMENTOS,0.0
20487494292,SERVICIOS ESPECIALES DE VIGILANCIA CUMBRE DE ACERO S.A.C.,-16.399100933333333,-71.50650663333334,OTROS SERVICIOS,0.0
20602343350,PROTECCION RESGUARDO CONTROL S.A.C.,-11.8405314,-77.1592423,OTROS SERVICIOS,0.0
20493433025,A & T SECURITY NATIONAL S.A.C.,-11.9247305,-77.0349727,OTROS SERVICIOS,0.0
20605396942,A & G SEGURIDAD INTEGRAL SOCIEDAD ANONIMA CERRADA,-6.7672799,-79.8592637,OTROS SERVICIOS,0.0
20406129129,HOTEL BALSA INN E.I.R.L.,-15.8417717,-70.0283263,ALOJAMIENTO TEMPORAL Y ALIMENTACIÓN,0.0
20448186637,INVERSIONES PUNUYPAMPA E.I.R.L.,-11.9666512,-77.0080947,ALOJAMIENTO TEMPORAL Y ALIMENTACIÓN,0.0
20493989058,RIOS Y LAGOS CORP. E.I.R.L.,-12.0221061,-77.1365338,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",3961.0
20300795821,PERULAB SA,-11.7859662,-77.155657,MATERIAL Y EQUIPO MEDICO,0.0
20601571065,JK MEDICAL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - JK MEDICAL E.I.R.L.,-11.953999,-77.0607433,MATERIAL Y EQUIPO MEDICO,0.0
20600756118,INVACO. D. S.A.C.,-12.0295849,-77.0148558,MATERIAL Y EQUIPO MEDICO,0.0
20250809396,FABRICACION Y SUMINISTROS INDUST.E.I.R.L,-12.0279249,-77.0105303,MATERIAL Y EQUIPO MEDICO,0.0
20600415981,FELIX CONSTRUCTORES Y CONSULTORES EIRL,-12.0433218,-77.1049584,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20511914125,SOLTRAK S.A.,-12.0450878,-77.0612241,MATERIAL Y EQUIPO MEDICO,0.0
20545102766,NEXUSPLUS S.A.C.,-11.8728874,-77.1274809,MATERIAL Y EQUIPO MEDICO,0.0
20550817943,SOUND PLAY E.I.R.L,-13.4207334,-71.8506883,MATERIAL Y EQUIPO MEDICO,0.0
20557976095,INVERSIONES A.J.R. S.A.C.,-11.9938701,-77.1228896,OTROS BIENES,0.0
20554006443,RIO TRADER S.A.C.,-12.0733422,-76.9797227,OTROS BIENES,0.0
20381450377,FRESENIUS KABI PERU S.A.,-12.0685572,-76.9968415,MEDICAMENTOS,0.0
20603155476,PHARMATECH LOGISTIC S.A.C. - PHARMA LOG S.A.C.,-14.0446578,-75.7434657,OTROS BIENES,0.0
20601369169,CLEANER & GARDEN S.A.C.,-8.0867735,-79.0463046,LIMPIEZA Y FUMIGACIÓN,0.0
20603332751,MULTISERVICIOS DE LIMPIEZA V & C S.A.C.,-12.074781,-77.122187,LIMPIEZA Y FUMIGACIÓN,30917.0
20529007869,"EMPRESA DE SERVICIOS MULTIPLES ""LEOMIL"" SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA",-9.9342931,-76.2449242,LIMPIEZA Y FUMIGACIÓN,0.0
20572123228,JAS CONSULTORIA Y SERVICIOS GENERALES EIRL,-12.0556115,-77.0937504,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20495666973,CLINICA SAN LORENZO S.R.L.,-11.9681819,-77.0044033,OTROS SERVICIOS,0.0
20604209758,"CONSTRUCTORA, CONSULTORIA & SERVICIOS GENERALES A & G E.I.R.L.",-7.1671184,-78.5115606,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20605781790,ESPECIALISTA PRODUCTOS EN MINERIA E.I.R.L. - ESPECIALISTA P M E.I.R.L.,-16.3997446,-71.5096801,MATERIAL Y EQUIPO MEDICO,0.0
20454264755,LABORATORIOS LA COOPER S.A.C.,-16.1939577,-71.5316353,MATERIAL Y EQUIPO MEDICO,0.0
20605423796,J & B MEDICAL IMPORT PERU S.R.L.,-16.3390418,-71.5420398,MATERIAL Y EQUIPO MEDICO,0.0
20602391630,W Y G INGENIERIA Y SERVICIOS S.A.C,-12.0252373,-77.1071293,OTROS SERVICIOS,0.0
20604252335,BALDESA INGENIEROS S.A.C. - BALDESA S.A.C.,-13.6517915,-73.9534493,PROD. ASEO Y LIMPIEZA,0.0
20393334143,CONSTRUCTORA E INMOBILIARIA ROAN SERVICIOS GENERALES S.R.L.,-7.1671184,-78.5115606,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20538403378,NUTRICION E INGENIERIA ALIMENTARIA S.A.C,-12.0250441,-77.1098297,ALIMENTOS,0.0
20329820263,SOCIOS EN SALUD SUCURSAL PERU,-12.053740671586587,-77.02799318665494,OTROS SERVICIOS,0.0
20520892631,F & F  PRODUCTOS GENERALES E.I.R.L.,-15.4946671,-70.1631353,MATERIAL Y EQUIPO MEDICO,0.0
20602091199,BIOCARDIO S.A.C.,-11.9609752,-77.0442648,PROD. ASEO Y LIMPIEZA,1039.0
20392644556,BIOIMAGEN S.A.C,-12.2180269,-76.9767421,MATERIAL Y EQUIPO MEDICO,0.0
20553332975,SELLER MEDIC E.I.R.L.,-11.9497958,-77.0646105,MATERIAL Y EQUIPO MEDICO,0.0
20604774986,IMPLEMENTACION TECNOLOGYCA MEDICA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-6.0023104,-78.7401509,MATERIAL Y EQUIPO MEDICO,0.0
20600135857,INVERSIONES JULBRY SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,-16.3777925,-71.5628816,MATERIAL Y EQUIPO MEDICO,0.0
20532425299,MADERERA FORESTAL CAPLINA E.I.R.L.,-11.8338585,-77.1236326,OTROS BIENES,0.0
20125942831,LAPE S.A.,-16.3514156,-71.56286,MATERIAL Y EQUIPO MEDICO,0.0
20602866441,CORPORACION CIMSA S.A.C.,-11.9169976,-77.0500136,MATERIAL Y EQUIPO MEDICO,0.0
20512215328,MEDICAL REPRESENTACIONES SAC,-11.8377922,-77.1342728,MATERIAL Y EQUIPO MEDICO,0.0
20508785977,J.E. DISTRIBUIDORA MEDICA DEL SUR SAC,-12.046520140404041,-77.03937658080808,MATERIAL Y EQUIPO MEDICO,0.0
20543225933,CLAVE UNO SANEAMIENTO AMBIENTAL SOCIEDAD ANONIMA CERRADA - CLAVE UNO S.A.C.,-12.0763966,-77.0436172,LIMPIEZA Y FUMIGACIÓN,0.0
20568021267,SINTEC VIRGEN DE COPACABANA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-13.5217272,-71.9426193,MATERIAL Y EQUIPO MEDICO,0.0
20605585885,GRUMED PERU E.I.R.L,-16.395679756876902,-71.53074129886215,MATERIAL Y EQUIPO MEDICO,0.0
20606026421,ERAL MEDICAL S.A.C.,-12.0578902,-77.0392477,MATERIAL Y EQUIPO MEDICO,0.0
20526375468,CLINICA J & C INMACULADA CONCEPCION SOCIEDAD ANONIMA CERRADA,-4.8988058,-80.6914748,MATERIAL Y EQUIPO MEDICO,45578.0
20130297685,CLINICA ORTEGA SRL,-7.1621013,-78.5224805,MATERIAL Y EQUIPO MEDICO,0.0
20521215667,CENTRO DE DIALISIS NEFRO CONTINENTE S.A.C.,-12.0391478,-77.0507136,MATERIAL Y EQUIPO MEDICO,0.0
20487480071,EMPRESA PRESTADORA DE SERVICIOS DE SALUD CONSULTORIOS MEDICOS ESPECIALIZADOS VIRGEN ASUNTA S.A.C.,-6.229565,-77.869165,MATERIAL Y EQUIPO MEDICO,0.0
20600934873,DROGUERIA MK LAB S.A.C.,-13.5314667,-71.9364554,MATERIAL Y EQUIPO MEDICO,31254.0
20109583422,INVERSIONES RASMUSSEN SRL,-12.0634099,-77.0706544,MATERIAL Y EQUIPO MEDICO,0.0
20498674098,MEDICORP PERU S.A.C.,-16.379118,-71.5713956,MATERIAL Y EQUIPO MEDICO,0.0
20601847877,AR3 MEDIC E.I.R.L.,-11.9901584,-77.0973061,MATERIAL Y EQUIPO MEDICO,0.0
20510437234,POWER TOOLS INGENIEROS S.A.C.,-8.3852147,-74.5470681,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20600137493,CORPORACION SAREPTA E.I.R.L. - SAREPTA E.I.R.L.,-12.0213113,-77.1119026,MEDICAMENTOS,0.0
20557919962,TRINY RENTAL SOCIEDAD ANONIMA CERRADA,-11.8507338,-77.1257637,ADQUISICIÓN Y ALQUILER DE VEHÍCULOS,0.0
20120507126,CENTRO INTEGRAL MEDICO PARA LA OBESIDAD SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CIMPO S.R.L,-12.0322384,-76.9266598,ALOJAMIENTO TEMPORAL Y ALIMENTACIÓN,0.0
20600654498,SCAG IQUITOS S.A.C.,-3.7330964,-73.2408044,OTROS BIENES,0.0
20518686250,LIFETEC SOCIEDAD ANONIMA CERRADA - LIFETEC SAC,-12.0204209,-77.0915444,MATERIAL Y EQUIPO MEDICO,0.0
20601128994,INVERSIONES PROFACE S.A.C.,-12.0604487,-77.1217761,MATERIAL Y EQUIPO MEDICO,3838.0
20602940226,SERJO S.A.C.,-12.2180269,-76.9767421,MATERIAL Y EQUIPO MEDICO,0.0
20563195739,QUALI CARE GROUP SOCIEDAD ANONIMA CERRADA - QCG S.A.C.,-13.1468257,-74.2154316,MATERIAL Y EQUIPO MEDICO,0.0
20525015638,GRUPO COSTA AZUL S.A.C,-12.0558718,-77.0381959,OTROS BIENES,0.0
20600096622,DDM MEDICAL S.A.C,-12.113958,-77.0347333,MATERIAL Y EQUIPO MEDICO,0.0
20510304781,FENIX MODA S.A.C.,-12.0735363,-75.211676,MATERIAL Y EQUIPO MEDICO,0.0
20393379911,LEICAR IMPORT  EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-8.3836312,-74.5383852,ALIMENTOS,0.0
20408021775,EMSAM CARAZ SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - EMSAM CARAZ S.R.L.,-5.8579908,-78.3673333,LIMPIEZA Y FUMIGACIÓN,113.0
20482137319,DROGUERIA INVERSIONES JPS SAC,-8.1143499,-79.0464054,MEDICAMENTOS,0.0
20542211696,SIGMA MC CONSTRUCCIONES E.I.R.L.,-12.0584684,-77.0915209,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20604160414,GRUPO SILVAMEDIC S.A.C.,-13.1404537,-74.2275716,MATERIAL Y EQUIPO MEDICO,0.0
20601976430,INVERSIONES Y SERVICIOS GENERALES RIJALV E.I.R.L.,-11.9988177,-77.121487,PROD. ASEO Y LIMPIEZA,0.0
20602895557,ROESFARMA GROUP S.A.C.,-11.8425574,-77.1224831,MATERIAL Y EQUIPO MEDICO,0.0
20605841342,SERVICIOS GENERALES VIMAANT SOCIEDAD ANONIMA CERRADA - SERVICIOS GENERALES VIMAANT S.A.C.,-12.0862875,-77.0387062,LIMPIEZA Y FUMIGACIÓN,0.0
20502926731,COMPAñIA MONTERRICO DE MOVILIDAD Y MENSAJERIA S.A.C.,-12.086093,-77.0287448,OTROS SERVICIOS,0.0
20600194861,U & S CONSULTORES Y CONTRATISTAS GENERALES S.A.C.,-12.067919036363635,-77.02880985555555,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20602206174,CONSOLIDA SOCIEDAD ANONIMA CERRADA,-16.3972674,-71.5077167,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",40.0
20297809785,WALON SPORT S.A.,-12.049496771717171,-77.02743536666667,MATERIAL Y EQUIPO MEDICO,0.0
20100049181,TAI LOY S.A.,-12.1220005,-77.0238615,PROD. ASEO Y LIMPIEZA,0.0
20600742575,NEWID CORP. S.A.C.,-12.0521783,-77.0176238,MATERIAL Y EQUIPO MEDICO,0.0
20546056415,ALDALAB PERU S.A.C,-12.045962454545455,-77.0379347919192,MATERIAL Y EQUIPO MEDICO,0.0
20506400431,REPRESENTACIONES RIQUEROS HNOS E.I.R.L.,-12.0580119,-77.1386325,OTROS SERVICIOS,0.0
20601293090,INVERSIONES MASTER MEDICAL E.I.R.L.,-3.755969,-73.2507905,MATERIAL Y EQUIPO MEDICO,0.0
20604388610,POMA'S INGENIEROS CONTRATISTAS GENERALES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-16.3866618,-71.5692999,LIMPIEZA Y FUMIGACIÓN,1481.0
20501442675,GLEM COURRIER EXPRESS E.I.R.L.,-11.8484348,-77.1354667,OTROS SERVICIOS,0.0
20520523279,IMPORTACIONES CERTIMEDIC SOCIEDAD ANONIMA CERRADA - IMPORTACIONES CERTIMEDIC SAC,-12.5982585,-69.1810053,MATERIAL Y EQUIPO MEDICO,0.0
20523915399,CORPORACION Q.F. S.A.C.,-12.0338926,-77.0988837,MEDICAMENTOS,0.0
20545487536,ADONAI ALWAYS EIRL,-12.0093537,-77.0846109,OTROS SERVICIOS,0.0
20523370201,CORPORACION MEDICAL BERTH'S S.A.C.,-12.0138003,-76.9013757,MATERIAL Y EQUIPO MEDICO,0.0
20602723322,GRUPO CCALLO E.I.R.L.,-13.5283239,-71.9564513,OTROS BIENES,277.0
20602556175,INVERSIONES CECGIM E.I.R.L.,-11.9456779,-77.084209,MATERIAL Y EQUIPO MEDICO,0.0
20489475228,AMARILIS ENGINEERS CONSTRUCTORS & CONSULTANS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,-11.9844467,-77.0547416,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20458280348,CONTROL DE GRUPOS ELECTROGENOS S.A.C.,-12.0450878,-77.0612241,OTROS SERVICIOS,0.0
20601700931,ROCHA ELECTRIC E.I.R.L.,-12.1479012,-76.9860672,OTROS SERVICIOS,0.0
20554840079,FASETRES DEL PERU S.A.C.,-11.838167,-77.167473,OTROS SERVICIOS,0.0
20600908783,RODA MEDICAL E.I.R.L. - RODA MED E.I.R.L.,-12.048674139393938,-77.03592468181819,MATERIAL Y EQUIPO MEDICO,934.0
20603075561,BARAM CLEAN SAC,-13.5213053,-71.9888408,LIMPIEZA Y FUMIGACIÓN,0.0
20527655529,PERU AMAZONICO E.I.R.L.,-14.0642566,-75.744098,ALOJAMIENTO TEMPORAL Y ALIMENTACIÓN,302.0
20536861174,ANDES TRADING GROUP S.A.C.,-11.8379973,-77.1681826,OTROS SERVICIOS,0.0
20554042598,ABASTECIMIENTOS Y SERVICIOS GENERALES H & P E.I.R.L.,-12.019467,-76.9942615,OTROS SERVICIOS,0.0
20547504047,NEGOCIOS E INVERSIONES AIRIN SOCIEDAD ANONIMA CERRADA - NEINVA S.A.C.,-18.0180507,-70.2704989,MATERIAL Y EQUIPO MEDICO,0.0
20548010501,IMPORTACIONES ORELIZ MEDIC S.R.L.,-12.0084284,-77.0973419,OTROS BIENES,0.0
20568296100,TIENDAS GUSTAVO S.A.C.,-12.0580119,-77.1386325,OTROS BIENES,28.0
20495601251,REPRESENTACIONES INDUSTRIAL DEL NORTE EIRL,-12.6683494,-76.6185281,ALIMENTOS,3718.0
20145137366,ASOCIACION CIVIL SAN JUAN BAUTISTA,-12.0660169,-77.0712752,OTROS SERVICIOS,0.0
20600537173,SPARKS CORPORATION S.A.C.,-8.1049557,-79.0237277,MATERIAL Y EQUIPO MEDICO,1571.0
20100702445,DAVIS & CIA. S.A.,-11.9930835,-77.0777434,MATERIAL Y EQUIPO MEDICO,0.0
20110326999,CONSORCIO DISTRIBUIDOR DE BIENES Y SERVICIOS C.B.S. S.R.L.,-12.048746416161615,-77.03579651818183,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20604884307,DAKH EQUIPOS Y MATERIALES E.I.R.L.,-12.0471284,-77.0610243,MATERIAL Y EQUIPO MEDICO,0.0
20108629909,CARDIO PERFUSION E.I.R.LTDA,-12.1345327,-77.0261247,MATERIAL Y EQUIPO MEDICO,0.0
20600530101,LABORATORIO MEDICO O & L S.A.C,-12.242393100000001,-76.92270589759082,MATERIAL Y EQUIPO MEDICO,0.0
20602167519,CLINICA DEL SUR S.A.C.,-12.0447875,-77.0973953,OTROS SERVICIOS,0.0
20207313204,LABORATORIOS YERMEDIC S.A.C,-12.0526954,-77.0623773,MATERIAL Y EQUIPO MEDICO,78.0
20566245974,TECH SOLUTIONS INTEGRATED S.A.C.,-12.0530758,-77.0783911,OTROS SERVICIOS,0.0
20554871896,SOAN AGROALIMENTOS E.I.R.L.,-11.950017,-77.0667424,ALIMENTOS,0.0
20605471375,GRUPO GADELZA E.I.R.L.,-12.0519359,-77.1128697,MATERIAL Y EQUIPO MEDICO,0.0
20100362598,SERVICIOS INTEGRADOS DE LIMPIEZA SA (SIL SA),-11.8380536,-77.1367204,LIMPIEZA Y FUMIGACIÓN,0.0
20421367605,ORBES AGRICOLA S.A.C,-6.7738654,-79.8483056,OTROS BIENES,0.0
20101281702,BASCAT Y CIA S.A.C.,-11.9420359,-77.0515851,MATERIAL Y EQUIPO MEDICO,0.0
20101267386,PROMED E I R L,-12.0842472,-77.0516563,MATERIAL Y EQUIPO MEDICO,0.0
20110133091,TECNOLOGIA INDUSTRIAL Y NACIONAL S.A.,-12.09120465,-76.97344201039158,MATERIAL Y EQUIPO MEDICO,0.0
20511264163,FUZZY CONTROL SOCIEDAD ANONIMA CERRADA,-12.0281207,-77.0167756,OTROS BIENES,0.0
20545650623,MEDICAL TAI SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,-11.8116507,-77.1478254,OTROS SERVICIOS,0.0
20552457898,DHM CONSULTORES EN SEGURIDAD Y SALUD OCUPACIONAL S.A.C.,-11.8750765,-77.1162393,OTROS SERVICIOS,0.0
20484115177,'ARTEX-PERU' EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-11.8358188,-77.1388961,ALOJAMIENTO TEMPORAL Y ALIMENTACIÓN,0.0
20440492526,SERVICIOS MELCHORITA S.A.C.,-12.09172865,-77.05854101655518,ALOJAMIENTO TEMPORAL Y ALIMENTACIÓN,0.0
20601961955,SERVICIOS GENERALES LIMSA PERU S.R.L.,-6.7088331,-79.9002147,OTROS SERVICIOS,0.0
20602484336,CLINICA DENTAL ART DENT SONRISAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-12.0363185,-77.0741265,MATERIAL Y EQUIPO MEDICO,0.0
20604847754,NEGOCIOS & SOLUCIONES EVA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-12.0295849,-77.0148558,PROD. ASEO Y LIMPIEZA,148.0
